state,district,district_label,district_id,incumbent,incumbent_party,pres_source,pres_dem_votes,pres_rep_votes,pres_total_votes,pres_dem_share,pres_rep_share,pres_dem_margin,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_total_votes,pres_2020_dem_margin,pres_two_party_total,pres_two_party_dem_margin,pres_winner_party,pres_winner,cong_dem_votes,cong_rep_votes,cong_total_votes,cong_winner_party,cong_winner_candidate,cong_winner_votes,cong_two_party_total,cong_two_party_dem_margin,cong_dem_margin,cong_two_party_winner_party,cong_winner,state_name,redistricted_for_story,valid_pres_cong_data,split_ticket_category,split_ticket,dem_won_harris_lost,gop_won_trump_lost,house_source,presidential_source
CA,34,34,CA-34,Jimmy Gomez,D,The Downballot presidential CD results,156740,48092,214539,0.7305897762178438,0.22416437104675607,0.5064254051710877,205043.12812624397,42308.7853292744,253290.12890094845,0.6424819771030572,204832,0.5304249336041243,D,Harris,189414,0,189414,D,JIMMY GOMEZ,105394,189414,1,1,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,35,35,CA-35,Norma Torres,D,The Downballot presidential CD results,131010,105937,244123,0.5366557022484567,0.4339492796663977,0.10270642258205903,173587.68126225105,97137.57523096385,276740.88962768624,0.27625157284902657,236947,0.10581691264291171,D,Harris,136413,97142,233555,D,NORMA J. TORRES,136413,233555,0.16814454839331205,0.16814454839331205,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,36,36,CA-36,Ted Lieu,D,The Downballot presidential CD results,261912,111106,385620,0.6791971370779524,0.28812302266479956,0.3910741144131528,299046.07474527863,113322.804720475,421107.5706256205,0.44103521992939465,373018,0.4042861202408463,D,Harris,246002,111985,357987,D,TED LIEU,246002,357987,0.37436275618947057,0.37436275618947057,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,37,37,CA-37,Sydney Kamlager-Dove,D,The Downballot presidential CD results,184950,42949,235124,0.7866062162943809,0.1826653170242085,0.6039408992701724,239813.54615201903,34760.23616958014,279846.0540495702,0.7327361133565136,227899,0.6230874203046086,D,Harris,160364,0,204814,D,SYDNEY KAMLAGER-DOVE,160364,160364,1,0.7829738201490133,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,38,38,CA-38,Linda Sanchez,D,The Downballot presidential CD results,166559,119143,294877,0.5648422901752256,0.4040430416750035,0.1607992485002221,217122.29668024366,114835.9815703429,338870.3945916801,0.30184494350163,285702,0.16596313641486585,D,Harris,165110,110818,275928,D,LINDA T. SáNCHEZ,165110,275928,0.19676147400771216,0.19676147400771216,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,39,39,CA-39,Mark Takano,D,The Downballot presidential CD results,125934,103033,236224,0.5331126388512598,0.43616651991330263,0.09694611893795718,165290.95199274045,95616.27295706578,266730.37694399577,0.2612176379531903,228967,0.10001877999886447,D,Harris,130191,99469,229660,D,MARK TAKANO,130191,229660,0.13377166245754593,0.13377166245754593,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,40,40,CA-40,Young Kim,R,The Downballot presidential CD results,184651,193734,391393,0.47177900473437184,0.49498585820390245,-0.02320685346953061,212168.5166997134,204202.72034933206,424991.51832725207,0.01874342429640563,378385,-0.02400465134717285,R,Trump,171637,211998,383635,R,YOUNG KIM,211998,383635,-0.105206772061986,-0.105206772061986,R,Republican,California,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,41,41,CA-41,Ken Calvert,R,The Downballot presidential CD results,165922,187430,362808,0.4573272915701969,0.5166093360675619,-0.05928204449736496,178995.20412869746,182973.1190976236,368473.6508329254,-0.010795656514201668,353352,-0.06086848241979669,R,Trump,171229,183216,354445,R,KEN CALVERT,183216,354445,-0.03381906924910776,-0.03381906924910776,R,Republican,California,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,42,42,CA-42,Robert Garcia,D,The Downballot presidential CD results,159940,79492,248059,0.6447659629362369,0.32045602054349975,0.32430994239273714,207749.7720614178,74997.52913389844,289668.90812399756,0.45828958236240036,239432,0.3359951886130509,D,Harris,159153,74410,233563,D,ROBERT GARCIA,159153,233563,0.362827160123821,0.362827160123821,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,43,43,CA-43,Maxine Waters,D,The Downballot presidential CD results,162845,53435,223449,0.7287792740177849,0.2391373423018228,0.48964193171596204,218763.64894952517,46043.25023869443,270782.45129748475,0.63785669227537245,216280,0.5058720177547623,D,Harris,160080,53152,213232,D,MAXINE WATERS,160080,213232,0.5014631950176334,0.5014631950176334,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,44,44,CA-44,Nanette Barragan,D,The Downballot presidential CD results,164053,79136,251106,0.6533217047780618,0.31514977738484945,0.3381719273932124,213507.44731958146,72412.90022651372,292791.20062167716,0.4818947659406593,243189,0.34918108960520416,D,Harris,164765,66087,230852,D,NANETTE DIAZ BARRAGáN,164765,230852,0.42745135411432433,0.42745135411432433,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,45,45,CA-45,Derek Tran,D,The Downballot presidential CD results,159879,154900,324363,0.4929014714995237,0.4775513853306327,0.015350086168890997,186195.91171433125,164110.69634480853,357137.27325815003,0.06183956988874373,314779,0.015817446525975366,D,Harris,158264,157611,315875,D,DEREK TRAN,158264,315875,0.0020672734467748317,0.0020672734467748317,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,46,46,CA-46,Lou Correa,D,The Downballot presidential CD results,125174,86462,218362,0.5732407653346279,0.3959571720354274,0.17728359329920046,162578.53876833146,85483.26677278221,253538.33064907655,0.30407738269073464,211636,0.1829178400650173,D,Harris,134013,77279,211292,D,J. LUIS CORREA,134013,211292,0.2685099293868201,0.2685099293868201,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,47,47,CA-47,Dave Min,D,The Downballot presidential CD results,182428,167325,362462,0.5033024151497261,0.4616345989372679,0.041667816212458186,212948.00141223875,169640.55552479945,390918.3069701979,0.1107838776420898,349753,0.043181902657017955,D,Harris,181721,171554,353275,D,DAVE MIN,181721,353275,0.028779279598046846,0.028779279598046846,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,48,48,CA-48,Darrell Issa,R,The Downballot presidential CD results,152884,209800,371854,0.4111398559649755,0.5641999279287032,-0.15306007196372773,167285.23876231912,215540.0940312749,391615.61195882445,-0.12321994781461731,362684,-0.15692999966913346,R,Trump,146665,213625,360290,R,DARRELL ISSA,213625,360290,-0.18585028726858918,-0.18585028726858918,R,Republican,California,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,49,49,CA-49,Mike Levin,D,The Downballot presidential CD results,202287,172361,385546,0.5246766922753705,0.4470569011220451,0.0776197911533254,221229.99593188934,174974.75237123482,405298.277773875,0.1141264251472131,374648,0.0798776451495804,D,Harris,197397,180950,378347,D,MIKE LEVIN,197397,378347,0.043470676389663454,0.043470676389663454,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,50,50,CA-50,Scott Peters,D,The Downballot presidential CD results,234873,124867,372180,0.6310736740286957,0.3355016389918856,0.2955720350368101,262795.39426908677,129606.1490714934,401947.3788151176,0.3313599048467884,359740,0.3057930727747818,D,Harris,231836,128859,360695,D,SCOTT H. PETERS,231836,360695,0.28549605622478824,0.28549605622478824,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,51,51,CA-51,Sara Jacobs,D,The Downballot presidential CD results,204059,124434,338858,0.6021962001782457,0.36721576589603905,0.23498043428220666,231181.72897168182,130131.91860754172,370060.18892765715,0.27306317563355686,328493,0.24239481511021543,D,Harris,198835,128749,327584,D,SARA JACOBS,198835,327584,0.21394817817720035,0.21394817817720035,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CA,52,52,CA-52,Juan Vargas,D,The Downballot presidential CD results,159494,102478,269073,0.592753639346943,0.3808557528997707,0.21189788644717233,205522.80128004035,93111.43321840766,304934.4746888625,0.36864106026821253,261972,0.21764158001618494,D,Harris,172217,87501,259718,D,JUAN VARGAS,172217,259718,0.3261845540162792,0.3261845540162792,D,Democrat,California,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CO,1,1,CO-1,Diana DeGette,D,The Downballot presidential CD results,280661,75479,365908,0.7670261377176777,0.20627862741454137,0.5607475103031363,315904.06891081715,72378.76876693586,397310.181555581,0.6129349597596803,356140,0.5761273656427248,D,Harris,264606,74598,345735,D,DIANA DEGETTE,264606,339204,0.5601584886970673,0.5495769881556684,D,Democrat,Colorado,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CO,2,2,CO-2,Joe Neguse,D,The Downballot presidential CD results,295692,123973,431634,0.6850526140202116,0.28721787440285057,0.397834739617361,306400.12251224223,128490.51142128206,446260.38706632925,0.3986677201185613,419665,0.4091811325700261,D,Harris,284994,120633,416908,D,JOE NEGUSE,284994,405627,0.4052023164138482,0.39423805731720185,D,Democrat,Colorado,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CO,3,3,CO-3,Jeff Hurd,R,The Downballot presidential CD results,178501,218065,406672,0.4389311287720817,0.5362183774639021,-0.09728724869182043,184180.83913659235,218187.21410799425,412128.14849138213,-0.08251407989452825,396566,-0.09976649536268868,R,Trump,182147,201951,397553,R,JEFF HURD,201951,384098,-0.05155975818671277,-0.04981474168224111,R,Republican,Colorado,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CO,4,4,CO-4,Lauren Boebert,R,The Downballot presidential CD results,182901,267114,461367,0.3964327747758292,0.5789620844143599,-0.1825293096385307,174552.60798758466,256585.17927789377,442183.3564632013,-0.1855170939640191,450015,-0.1871337622079264,R,Trump,188249,240213,447807,R,LAUREN BOEBERT,240213,428462,-0.12128030023666042,-0.11604106233265671,R,Republican,Colorado,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CO,5,5,CO-5,Jeff Crank,R,The Downballot presidential CD results,165522,199615,375301,0.4410379935038809,0.5318797445250613,-0.09084175102118036,160880.37846859894,198613.56370593773,373407.7831751844,-0.1010508803980561,365137,-0.09337043356329268,R,Trump,147972,197924,362085,R,JEFF CRANK,197924,345896,-0.14441334967735966,-0.13795655716199234,R,Republican,Colorado,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CO,6,6,CO-6,Jason Crow,D,The Downballot presidential CD results,210533,139305,360149,0.5845719410577289,0.3867982418387945,0.1977736992189344,232517.45207089023,141194.63092868967,383771.1468782635,0.23796166513573047,349838,0.20360281044369108,D,Harris,202686,132174,343721,D,JASON CROW,202686,334860,0.2105715821537359,0.20514312480180147,D,Democrat,Colorado,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CO,7,7,CO-7,Brittany Pettersen,D,The Downballot presidential CD results,249924,183164,445524,0.5609664125838338,0.4111203885761485,0.14984602400768532,256165.8659110258,190986.6695525824,459939.8719410535,0.14171242880807872,433088,0.1541488104034284,D,Harris,235688,175273,425966,D,BRITTANY PETTERSEN,235688,410961,0.14700908358700704,0.14183056863693347,D,Democrat,Colorado,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CO,8,8,CO-8,Gabe Evans,R,The Downballot presidential CD results,164425,170726,344318,0.47753820596076885,0.4958381496175048,-0.01829994365673593,173750.66500224866,158170.4622386843,341951.124429005,0.04556265983795316,335151,-0.01880048097723116,R,Trump,160871,163320,333616,R,GABE EVANS,163320,324191,-0.0075541887344189075,-0.007340775022780682,R,Republican,Colorado,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CT,1,1,CT-1,John Larson,D,The Downballot presidential CD results,208405,129726,343851,0.6060910103504134,0.37727387734803736,0.228817133002376,227829.99600426736,126759.46593583867,359895.3592432242,0.2808331018242536,338131,0.2326879227281734,D,Harris,197788,115065,330482,D,JOHN B. LARSON,197788,312853,0.26441491690985863,0.2503101530491827,D,Democrat,Connecticut,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CT,2,2,CT-2,Joe Courtney,D,The Downballot presidential CD results,205994,175984,388477,0.5302604787413412,0.4530100881133246,0.07725039062801659,214157.81490816263,169365.61715153325,391348.43472095224,0.11445605445839607,381978,0.07856473409463373,D,Harris,218162,157878,376047,D,JOE COURTNEY,218162,376040,0.1603127326880119,0.1603097485154781,D,Democrat,Connecticut,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CT,3,3,CT-3,Rosa DeLauro,D,The Downballot presidential CD results,191831,143737,342110,0.560729005290696,0.42014849025167345,0.14058051503902258,213121.8543467142,142173.76219694104,359819.6302224575,0.19717682469383246,335568,0.14332117484384685,D,Harris,193684,130095,328923,D,ROSA L. DELAURO,193684,323779,0.19639630735779653,0.19332488150722205,D,Democrat,Connecticut,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CT,4,4,CT-4,Jim Himes,D,The Downballot presidential CD results,206080,127034,338387,0.6090068471897561,0.3754104028819074,0.23359644430784865,230410.5820109893,120230.26552868658,355455.610030216,0.30996927147369174,333114,0.23729413954381984,D,Harris,200791,122793,328857,D,JAMES A. HIMES,200791,323584,0.2410440565664557,0.23717907783626319,D,Democrat,Connecticut,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
CT,5,5,CT-5,Jahana Hayes,D,The Downballot presidential CD results,179743,160437,345604,0.5200836795870418,0.4642220576150739,0.05586162197196792,195159.7527298665,156761.88918700046,357216.9657831501,0.1074917129388967,340180,0.05675230760185784,D,Harris,171337,157258,337605,D,JAHANA HAYES,171337,328595,0.04284605669593268,0.04170258141911405,D,Democrat,Connecticut,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
